Time	HMO	HEXOSE	SUCCINATE	FORMATE
103,3	11.8523429235509	15.0236002635309	7.37365147504137	14.1824740765248
103,4	14.993735670141	15.9729467800391	7.36749424481239	14.1914147519622
103,5	17.9537713779943	17.0694528978972	7.36167496926511	14.2054292750936
103,6	17.0291865160852	18.1623810654822	7.35801553007226	14.2253468733296
103,7	15.8339161942607	19.1068873559329	7.35820027898998	14.2511943678695
103,8	14.7108782972729	19.9139402846823	7.36174275095267	14.2818580322734
103,9	13.6560638558741	20.5932188677519	7.36823742738755	14.3164383703982
104	12.665752884935	21.1532684928636	7.37733535219214	14.3541829549287
104,1	11.7364802187604	21.6017714193315	7.38872588407326	14.3944416258383
104,2	10.8650060625039	21.9457514037317	7.4021237321016	14.436635782764
104,3	10.0482904599724	22.1917297165028	7.41725980754874	14.4802375191726
104,4	9.28347109271459	22.345844602787	7.43387485964721	14.524755638098
104,5	8.56784396638326	22.4139427255252	7.45171516946467	14.5697264830969
104,6	7.89884663650778	22.4016487260766	7.47052979021776	14.6147081366586
104,7	7.27404369285681	22.3144173790279	7.49006897061322	14.6592769673746
104,8	6.69111426877724	22.1575716651441	7.51008349939985	14.7030258060627
104,9	6.14784137494008	21.9363292829838	7.53032477793966	14.7455632404103
105	5.64210287949537	21.6558195611713	7.55054547298819	14.7865136652885
105,1	5.17186397131458	21.3210923488414	7.57050063097039	14.8255178305055
105,2	4.73517095178735	20.9371202019545	7.58994915289524	14.8622337022055
105,3	4.33014620528298	20.5087950121984	7.60865553940441	14.8963375070853
105,4	3.95498420052026	20.0409201157329	7.6263918211235	14.927524866084
105,5	3.60794837628412	19.5381988492738	7.64293959265197	14.9555119504195
105,6	3.28736876664903	19.0052204729541	7.65809207087194	14.9800366108214
105,7	2.99164022438079	18.446444338254	7.67165610105645	15.0008594428184
105,8	2.71922110743049	17.866183133427	7.68345403844236	15.0177647587344
105,9	2.46863230292223	17.2685859800339	7.69332543909578	15.0305614420354
106	2.23845647578958	16.6576220779297	7.70112850231489	15.0390836629601
